id,name,urbanCenter,capital,pop2015Cat,lat,lon
11489,Jambi,1,0,>500k,-1.62,103.6
11491,Lianyuan,1,0,>100k,27.7,111.66
11492,Guilin,1,0,>500k,25.29,110.26
11493,Benxi,1,0,>500k,41.3,123.75
11494,Xiaogan,1,0,>500k,30.94,113.92
11496,Kulai,1,0,>100k,1.63,103.65
11498,Singapore,1,1,>500k,1.29,103.85
11501,蒙阴县,1,0,>100k,35.71,117.94
11502,Xinshao,1,0,>100k,27.31,111.47
11503,Yiyang,1,0,>500k,28.59,112.35
11504,Shaoyang,1,0,>500k,27.24,111.48
11505,Shaoyang,1,0,>100k,27,111.28
11506,微山县,1,0,>100k,34.81,117.12
11508,Yongcheng,1,0,>100k,33.94,116.42
11511,Tanjung Enim,1,0,>100k,-3.76,103.8
11512,Qiaotou,1,0,>100k,41.23,123.75
11513,Qinzhou,1,0,>100k,21.96,108.63
11514,Fujin,1,0,>100k,47.25,132.02
11515,Hanchuan,1,0,>100k,30.65,113.83
11516,Wafangdian,1,0,>250k,39.63,122
11517,Shuangyashan,1,0,>100k,46.63,131.14
11519,Weifang,1,0,>500k,36.7,119.13
11520,Zaozhuang,1,0,>100k,34.79,117.27
11521,Huangchuan,1,0,>100k,32.14,115.05
11531,Louxing,1,0,>250k,27.74,111.99
11532,Guoyang,1,0,>100k,33.52,116.22
11534,Dengfeng,1,0,>100k,38.81,121.26
11535,Fuyang,1,0,>500k,32.9,115.82
11537,Yueyang,1,0,>500k,29.38,113.13
11540,Dalian,1,0,>500k,39,121.64
11542,Pulandian,1,0,>100k,39.4,121.94
11543,Shaodong,1,0,>100k,27.25,111.74
11544,市中区,1,0,>500k,34.84,117.55
11545,Funan,1,0,>100k,32.63,115.59
11547,Batam City,1,0,>500k,1.1,103.98
11549,Wuhan,1,0,>500k,30.55,114.29
11550,Meihekou,1,0,>100k,42.53,125.68
11551,Huaibei,1,0,>500k,33.94,116.79
11552,Xiaoxian,1,0,>100k,34.19,116.96
11555,Hengxian,1,0,>100k,22.69,109.27
11558,Hong'an,1,0,>100k,31.28,114.61
11559,Chaudok City,1,0,>100k,10.71,105.14
11561,Xuzhou,1,0,>500k,34.26,117.2
11562,Feixian,1,0,>100k,35.27,117.98
11563,Yueyang,1,0,>100k,29.14,113.12
11566,Jiaohe,1,0,>100k,43.72,127.33
11568,Huangpi,1,0,>100k,30.88,114.36
11571,Ningxiang,1,0,>100k,28.26,112.56
11574,Lixin,1,0,>100k,33.14,116.18
11575,Guigang,1,0,>250k,23.11,109.61
11578,Baiyun,1,0,>100k,29.5,113.41
11579,Tân Châu,1,0,>100k,10.78,105.25
11581,Huinan,1,0,>100k,42.69,126.04
11582,Xiangyin,1,0,>100k,28.68,112.88
11583,Rạch Giá,1,0,>250k,9.98,105.11
11584,Lingshan,1,0,>100k,22.39,109.28
11585,Prabumulih,1,0,>100k,-3.42,104.25
11586,Laizhou,1,0,>100k,37.19,119.95
11588,Hong Ngu,1,0,>250k,10.56,105.27
11589,兴安街道,1,0,>100k,36.42,119.22
11590,沂水县,1,0,>100k,35.78,118.63
11591,Xiuyan,1,0,>100k,40.27,123.28
11592,沂南县,1,0,>100k,35.54,118.46
11595,Yongzhou,1,0,>100k,26.45,111.6
11599,Linyi,1,0,>500k,35.09,118.29
11601,An Chau,1,0,>100k,10.46,105.36
11602,Longkou,1,0,>100k,37.63,120.52
11606,Xinshi,1,0,>100k,28.78,113.15
11608,Gushi,1,0,>100k,32.19,115.67
11612,Ca Mau,1,0,>100k,9.18,105.17
11613,Jiangxia,1,0,>250k,30.35,114.3
11614,Xiangxiang,1,0,>100k,27.74,112.52
11620,Beihai,1,0,>500k,21.48,109.15
11621,Huadian,1,0,>100k,42.97,126.74
11622,Chibi,1,0,>100k,29.73,113.89
11623,Qiyang,1,0,>100k,26.6,111.84
11624,Long Xuyen,1,0,>500k,10.33,105.49
11626,Changsha,1,0,>500k,28.18,113
11627,Lingling,1,0,>100k,26.22,111.62
11628,Khabarovsk,1,0,>250k,48.47,135.09
11630,Zhaoyuan,1,0,>100k,37.37,120.41
11631,兰陵县,1,0,>100k,34.86,118.04
11632,Suzhou,1,0,>250k,33.63,116.98
11633,Macheng,1,0,>100k,31.18,115.01
11634,Guiping,1,0,>100k,23.37,110.07
11639,Xinzhou,1,0,>100k,30.84,114.8
11640,Perth,1,0,>500k,-31.95,115.85
11641,Zhuanghe,1,0,>100k,39.7,122.98
11642,Pingdu,1,0,>100k,36.77,119.95
11643,Qidong,1,0,>100k,26.79,112.12
11645,Xinxing,1,0,>250k,45.81,130.88
11646,Yingshan,1,0,>100k,32.65,116.27
11648,Juxian,1,0,>100k,35.59,118.84
11650,Huarong,1,0,>100k,30.54,114.72
11651,Cao Lanh,1,0,>100k,10.46,105.65
11653,Palembang,1,0,>500k,-2.97,104.75
11654,Xiangtan,1,0,>500k,27.86,112.92
11657,Gia Rai,1,0,>100k,9.24,105.46
11659,Tongcheng,1,0,>100k,29.25,113.81
11660,平南县,1,0,>100k,23.55,110.4
11662,Gaodu,1,0,>100k,34.94,118.35
11663,Xianning,1,0,>250k,29.86,114.31
11664,Chongyang,1,0,>100k,29.53,114.03
11665,Hengyang,1,0,>100k,26.97,112.38
11669,Zucheng,1,0,>250k,36,119.41
11670,Kotabumi,1,0,>100k,-4.84,104.89
11671,Gaomi,1,0,>250k,36.36,119.76
11673,Can Tho,1,0,>500k,10.05,105.75
11674,Sa Dec City,1,0,>250k,10.26,105.89
11675,Fengcheng,1,0,>100k,40.45,124.06
11676,Wulian,1,0,>100k,35.76,119.2
11678,Pringsewu,1,0,>100k,-5.36,104.97
11679,Automobile City,1,0,>100k,28.2,113.21
11683,Chengjun,1,0,>100k,22.57,110.03
11684,Pizhou,1,0,>250k,34.32,117.96
11689,Yulin,1,0,>500k,22.64,110.15
11690,Tây Ninh,1,0,>250k,11.3,106.11
11691,Ezhou,1,0,>250k,30.39,114.87
11692,Zhuzhou,1,0,>500k,27.85,113.15
11693,Huanggang,1,0,>100k,30.47,114.89
11694,Bạc Liêu,1,0,>100k,9.29,105.7
11696,Hue,1,0,>250k,16.47,107.59
11698,Hengyang,1,0,>500k,26.91,112.59
11700,Bobai,1,0,>100k,22.25,109.97
11701,莒南县,1,0,>100k,35.18,118.81
11703,郯城县,1,0,>100k,34.62,118.34
11704,临沭县,1,0,>100k,34.91,118.63
11705,Fengtai,1,0,>100k,32.7,116.74
11706,Yantai,1,0,>500k,37.5,121.36
11708,Mudanjiang,1,0,>500k,44.58,129.6
11710,Laixi,1,0,>100k,36.87,120.53
11714,Cai Be,1,0,>100k,10.36,106.02
11715,Tanjungsari,1,0,>100k,-5.28,105.19
11716,Jiaozhou,1,0,>250k,36.29,120.04
11718,Hengshanxian,1,0,>100k,27.25,112.86
11719,Bandar Lampung,1,0,>500k,-5.41,105.28
11723,Gunung Sugih,1,0,>100k,-4.93,105.22
11725,Beiliu,1,0,>100k,22.71,110.34
11726,Tonghua,1,0,>250k,41.73,125.93
11728,Changning,1,0,>100k,26.41,112.4
11730,Laiyang,1,0,>100k,36.97,120.72
11731,Lingbi,1,0,>100k,33.53,117.57
11734,Cai Lậy,1,0,>100k,10.41,106.12
11736,Kuandian,1,0,>100k,40.72,124.79
11737,Xinyi,1,0,>100k,34.38,118.34
11738,Tianjia‘an,1,0,>500k,32.63,116.94
11739,Huangshi,1,0,>500k,30.17,115.01
11740,Suining,1,0,>250k,33.89,117.95
11742,Metro,1,0,>250k,-5.1,105.33
11743,Sóc Trăng,1,0,>100k,9.6,105.97
11748,Luchuan,1,0,>100k,22.31,110.26
11749,Huaiyuan,1,0,>100k,32.97,117.21
11750,Liuyang,1,0,>100k,28.16,113.63
11751,Rongxian,1,0,>100k,22.86,110.55
11753,Sri Tejo Kencono,1,0,>100k,-4.98,105.34
11756,Jixi,1,0,>250k,45.31,130.96
11757,浠水县,1,0,>100k,30.45,115.26
11759,Dunhua,1,0,>100k,43.36,128.23
11763,Baishan,1,0,>250k,41.94,126.42
11764,Rizhao,1,0,>500k,35.41,119.5
11767,Dandong,1,0,>500k,40.14,124.38
11768,Bengbu,1,0,>500k,32.94,117.34
11769,My Tho,1,0,>500k,10.34,106.36
11771,Qingdao,1,0,>500k,36.24,120.41
11775,Hezhou,1,0,>100k,24.42,111.56
11776,珠海街道,1,0,>250k,35.88,119.99
11777,Liling,1,0,>250k,27.67,113.5
11778,Tan An,1,0,>100k,10.55,106.4
11780,Donghai,1,0,>100k,34.54,118.76
11783,Suqian,1,0,>250k,33.94,118.28
11784,Củ Chi,1,0,>100k,10.96,106.52
11786,Donggang,1,0,>100k,39.88,124.14
11787,Đức Hòa,1,0,>100k,10.81,106.49
11788,Huangdao,1,0,>500k,35.99,120.19
11790,Lu'an,1,0,>250k,31.76,116.5
11794,Yingshan,1,0,>100k,30.73,115.67
11796,Trà Vinh City,1,0,>100k,9.93,106.34
11800,Ho Chi Minh City,1,0,>500k,10.85,106.71
11801,Ganyu,1,0,>100k,34.85,119.14
11805,Leiyang,1,0,>250k,26.42,112.85
11806,牟平区,1,0,>100k,37.4,121.59
11807,Mekarjaya,1,0,>100k,-6.48,105.81
11808,Lianjiang,1,0,>100k,21.61,110.29
11809,Qichun,1,0,>100k,30.24,115.42
11810,Yangxin,1,0,>100k,29.86,115.18
11813,Cenxi,1,0,>100k,22.91,111.02
11816,Wuzhou,1,0,>250k,23.49,111.28
11817,Mekarjaya,1,0,>100k,-6.38,105.84
11821,Đà Nẵng,1,0,>500k,16.04,108.2
11822,Kedung Ringin,1,0,>100k,-5.55,105.78
11823,Ryongchon,1,0,>100k,39.97,124.45
11825,遂溪县,1,0,>100k,21.38,110.25
11826,Pingxiang,1,0,>500k,27.64,113.82
11828,Youxian,1,0,>100k,27.01,113.34
11829,Leizhou,1,0,>100k,20.92,110.08
11834,Cilegon,1,0,>500k,-5.99,106.03
11835,东村街道办事处,1,0,>100k,36.78,121.18
11838,Lianyungang,1,0,>500k,34.61,119.18
11840,Sihong,1,0,>100k,33.48,118.2
11842,Zhanjiang,1,0,>500k,21.24,110.38
11847,Danzhou,1,0,>100k,19.52,109.57
11848,Mishan,1,0,>100k,45.55,131.88
11849,Shuyang,1,0,>250k,34.1,118.79
11850,连云区,1,0,>100k,34.74,119.38
11852,Pandeglang,1,0,>250k,-6.31,106.1
11854,Guiyang,1,0,>100k,25.75,112.73
11856,Weihai,1,0,>500k,37.5,122.07
11857,Xinyi,1,0,>100k,22.34,110.93
11858,Linjiang,1,0,>100k,41.82,126.92
11860,Huazhou,1,0,>100k,21.66,110.64
11862,Jakarta,1,1,>500k,-6.17,106.83
11865,Rushan,1,0,>100k,36.91,121.54
11867,Hiệp Phước,1,0,>100k,10.75,106.94
11869,Wuxue,1,0,>100k,29.85,115.57
11871,Ji'an,1,0,>100k,41.14,126.23
11873,Gaozhou,1,0,>100k,21.91,110.85
11874,Rangkasbitung,1,0,>250k,-6.36,106.25
11875,Chaling,1,0,>100k,26.79,113.54
11877,Changqi,1,0,>100k,21.54,110.71
11878,Siyang,1,0,>100k,33.72,118.7
11879,Lianzhou,1,0,>100k,24.78,112.37
11880,Dingyuan,1,0,>100k,32.52,117.69
11881,Hefei,1,0,>500k,31.84,117.28
11882,Xuwen County,1,0,>100k,20.33,110.17
11884,Wanzai,1,0,>100k,28.11,114.45
11885,Zhangpu,1,0,>100k,21.41,110.69
11886,Guanyun,1,0,>100k,34.31,119.25
11887,Chenzhou,1,0,>250k,25.8,113.02
11888,Kon Tum,1,0,>100k,14.35,108
11891,Maoming,1,0,>500k,21.67,110.9
11893,Sanya,1,0,>250k,18.27,109.48
11896,Wendeng,1,0,>100k,37.2,122.05
11897,Shucheng,1,0,>100k,31.47,116.95
11898,Wuchuan,1,0,>100k,21.44,110.79
11900,Suxian,1,0,>100k,25.82,113.1
11902,Tam Kỳ,1,0,>100k,15.57,108.48
11903,Palabuhanratu,1,0,>100k,-6.99,106.54
11904,Huangmei,1,0,>100k,30.07,115.92
11905,Yichun,1,0,>250k,27.8,114.4
11906,Pleiku,1,0,>100k,13.98,108
11907,Vung Tau,1,0,>250k,10.41,107.15
11912,Ba Ria,1,0,>100k,10.49,107.18
11914,Zixing,1,0,>100k,25.95,113.23
11915,Long Khanh,1,0,>100k,10.93,107.24
11916,Pangkalpinang,1,0,>250k,-2.13,106.12
11917,Sonchon,1,0,>100k,39.8,124.92
11923,Susong,1,0,>100k,30.17,116.12
11924,Huaiji,1,0,>100k,23.92,112.17
11925,Haikou,1,0,>500k,20.01,110.32
11927,Luoding,1,0,>100k,22.77,111.57
11931,Shayuan,1,0,>100k,21.52,111.01
11932,Kusong,1,0,>100k,39.98,125.25
11933,Guannan,1,0,>100k,34.1,119.35
11934,Tan Phu,1,0,>100k,11.28,107.47
11936,Qianshan,1,0,>100k,30.64,116.58
11937,Huai'an,1,0,>500k,33.6,119.05
11940,Jiujiang,1,0,>500k,29.71,115.99
11941,Xuyi,1,0,>100k,33,118.52
11942,Shanggao,1,0,>100k,28.24,114.93
11949,Kanggye,1,0,>250k,40.98,126.61
11952,Bojong,1,0,>100k,-6.97,106.82
11953,Rongcheng,1,0,>100k,37.16,122.44
11955,Lianshui,1,0,>100k,33.78,119.27
11957,Huaining,1,0,>100k,30.74,116.82
11959,Buôn Ma Thuột,1,0,>250k,12.67,108.04
11960,Toboali,1,0,>100k,-3,106.47
11961,Suifenhe,1,0,>100k,44.4,131.15
11962,Fengxin,1,0,>100k,28.69,115.37
11964,Jongju,1,0,>100k,39.69,125.21
11965,Quảng Ngãi,1,0,>100k,15.12,108.79
11966,淮安区,1,0,>250k,33.52,119.13
11967,Lujiang,1,0,>100k,31.25,117.29
11971,Diancheng,1,0,>100k,21.48,111.33
11975,Yunfu,1,0,>100k,22.94,112.06
11979,Xinyu,1,0,>250k,27.82,114.95
11982,Gaoan,1,0,>100k,28.43,115.36
11985,Yangchun,1,0,>100k,22.19,111.78
11987,Chuzhou,1,0,>250k,32.3,118.33
11989,Qionghai,1,0,>100k,19.25,110.46
11991,Yanji,1,0,>250k,42.91,129.49
11992,Binhai,1,0,>100k,34,119.81
11993,Wangjiang,1,0,>100k,30.12,116.7
11994,Yangxi,1,0,>100k,21.76,111.62
11996,Chaohu,1,0,>250k,31.61,117.86
11999,Jinhu,1,0,>100k,33.02,119.01
12000,Anqing,1,0,>500k,30.53,117.06
12002,Quanjiao,1,0,>100k,32.08,118.27
12004,Zongyang,1,0,>100k,30.73,117.22
12005,N/A,1,0,>100k,29.26,116.14
12008,Xinxing,1,0,>100k,22.69,112.22
12009,Baoying,1,0,>250k,33.24,119.31
12010,Nanchang,1,0,>500k,28.69,115.9
12011,Zhaoqing,1,0,>500k,23.06,112.46
12013,Funing,1,0,>100k,33.78,119.79
12020,Cipeuyeum,1,0,>100k,-6.81,107.3
12023,Huichon,1,0,>100k,40.17,126.27
12024,Anju,1,0,>100k,39.61,125.64
12026,Phan Thiet,1,0,>100k,10.94,108.1
12027,Tam Quan,1,0,>100k,14.57,109.05
12028,Sihui,1,0,>100k,23.36,112.7
12029,Yangjiang,1,0,>250k,21.86,111.97
12031,Wuwei,1,0,>100k,31.32,117.9
12032,Citeko Kaler,1,0,>100k,-6.63,107.39
12033,Tumen,1,0,>100k,42.96,129.85
12036,Zhangshu,1,0,>100k,28.05,115.54
12037,Shaoguan,1,0,>250k,24.78,113.58
12040,Nanchang,1,0,>250k,28.54,115.92
12041,Qingyuan,1,0,>500k,23.71,113.03
12042,Kaechon,1,0,>100k,39.7,125.89
12043,Ji'an,1,0,>100k,27.04,114.91
12044,Bandung,1,0,>500k,-6.94,107.64
12045,Dalat,1,0,>100k,11.95,108.45
12048,拖船镇,1,0,>100k,28.19,115.71
12049,Ji'an,1,0,>100k,27.12,114.99
12050,Purwakarta,1,0,>250k,-6.53,107.47
12051,Chizhou,1,0,>100k,30.66,117.47
12053,Jianhu,1,0,>250k,33.46,119.78
12054,岗美村,1,0,>100k,23.27,112.81
12055,Luhe,1,0,>250k,32.27,118.78
12056,Pukou,1,0,>500k,32.11,118.67
12057,Suichuan,1,0,>100k,26.32,114.51
12058,Sukchon,1,0,>100k,39.42,125.63
12059,Shuikoucun,1,0,>100k,24.8,113.64
12062,Taihe,1,0,>100k,26.79,114.87
12063,Hexian,1,0,>100k,31.7,118.36
12066,三水区,1,0,>250k,23.12,112.86
12067,Enping,1,0,>100k,22.19,112.32
12068,Phyongwon,1,0,>100k,39.31,125.6
12069,Tongling,1,0,>250k,30.92,117.81
12070,Yingde,1,0,>100k,24.19,113.4
12072,Nanjing,1,0,>500k,32.01,118.81
12073,Ma'anshan,1,0,>500k,31.7,118.5
12074,Quy Nhơn,1,0,>250k,13.78,109.18
12075,Musan,1,0,>100k,42.23,129.25
12076,Sheyang,1,0,>100k,33.77,120.25
12078,Hyesan,1,0,>100k,41.41,128.2
12080,Guangzhou,1,0,>500k,22.63,114
12082,Cikajang,1,0,>100k,-7.35,107.8
12083,Tokchon,1,0,>100k,39.76,126.3
12085,Gaoyou,1,0,>100k,32.78,119.44
12087,Sillyeonpo,1,0,>100k,39.43,125.95
12088,Wuhu,1,0,>500k,31.36,118.39
12090,Garut,1,0,>500k,-7.19,107.92
12093,Subang,1,0,>100k,-6.55,107.78
12095,花都区,1,0,>500k,23.39,113.22
12097,Yancheng,1,0,>500k,33.38,120.14
12099,Kaiping,1,0,>250k,22.37,112.69
12100,P'yŏngsŏng,1,0,>250k,39.26,125.87
12101,Yizhen,1,0,>100k,32.28,119.18
12103,Cikembulan,1,0,>100k,-7.1,107.9
12105,Jinxian,1,0,>100k,28.37,116.25
12107,Poyang,1,0,>100k,29,116.69
12109,Pyongyang,1,1,>500k,39.02,125.75
12110,Haurgeulis,1,0,>100k,-6.46,107.89
12112,Kangson,1,0,>250k,38.92,125.56
12113,Heshan,1,0,>100k,22.78,112.95
12114,Shuikou,1,0,>100k,22.45,112.77
12115,Fogang,1,0,>100k,23.87,113.54
12116,Pamanukan,1,0,>100k,-6.3,107.82
12118,Sumedang,1,0,>100k,-6.84,107.92
12119,Hunchun,1,0,>100k,42.87,130.37
12121,Nampo,1,0,>250k,38.74,125.39
12122,Malangbong,1,0,>100k,-7.04,108
12124,Yangzhou,1,0,>500k,32.39,119.42
12125,Xinghua,1,0,>100k,32.92,119.83
12127,Sumuradem,1,0,>100k,-6.3,107.93
12130,Taishan,1,0,>250k,22.26,112.79
12131,唐江镇,1,0,>100k,25.81,114.76
12132,Tuy Hòa,1,0,>100k,13.09,109.29
12134,Nha Trang,1,0,>250k,12.26,109.15
12136,Tasikmalaya,1,0,>500k,-7.29,108.19
12139,Yugan,1,0,>100k,28.69,116.68
12140,Jiangdu,1,0,>100k,32.43,119.57
12142,Conghua,1,0,>100k,23.55,113.58
12145,Ganzhou,1,0,>500k,25.85,114.94
12146,Phan Rang - Tháp Chàm,1,0,>100k,11.57,109.01
12147,Jingdezhen,1,0,>250k,29.3,117.2
12148,Nankang,1,0,>100k,25.67,114.77
12150,Jurong,1,0,>100k,31.95,119.18
12151,Songnim,1,0,>250k,38.74,125.63
12153,Zhenjiang,1,0,>500k,32.2,119.46
12159,Jatiwangi,1,0,>250k,-6.75,108.23
12161,Lishui,1,0,>100k,31.66,119.04
12163,Fuzhou,1,0,>250k,27.96,116.34
12165,Majalengka,1,0,>100k,-6.83,108.24
12166,大岗镇,1,0,>100k,22.82,113.37
12167,Anak,1,0,>100k,38.51,125.5
12168,Gaochun,1,0,>100k,31.34,118.86
12169,Xingguo,1,0,>100k,26.33,115.34
12170,Dongxian,1,0,>100k,28.24,116.61
12173,Leping,1,0,>250k,28.96,117.13
12174,Jatibarang,1,0,>100k,-6.44,108.28
12175,Taizhou,1,0,>250k,32.48,119.91
12176,Dafeng,1,0,>100k,33.2,120.45
12178,Indramayu,1,0,>100k,-6.35,108.31
12179,Cirebon,1,0,>500k,-6.72,108.48
12180,戴南镇,1,0,>100k,32.72,120.11
12181,Zhongshan,1,0,>500k,22.52,113.39
12183,Xinfeng,1,0,>100k,25.39,114.92
12185,Danyang,1,0,>250k,32,119.58
12187,Sinchon,1,0,>100k,38.36,125.49
12189,Arjawinangun,1,0,>100k,-6.63,108.4
12190,Wanqingsha,1,0,>100k,22.7,113.49
12192,Xuancheng,1,0,>100k,30.94,118.75
12193,增城区,1,0,>100k,23.29,113.82
12195,Dongtai,1,0,>250k,32.85,120.31
12199,Kuningan,1,0,>500k,-6.95,108.52
12200,Sariwŏn,1,0,>250k,38.51,125.76
12201,Yangzhong,1,0,>100k,32.27,119.85
12202,Banjar,1,0,>100k,-7.37,108.54
12207,尖锋村,1,0,>100k,22.2,113.29
12209,Pangandaran,1,0,>100k,-7.68,108.65
12211,Zhuhai,1,0,>500k,22.29,113.51
12212,Ciherang,1,0,>100k,-7.49,108.62
12214,Rason,1,0,>100k,42.24,130.3
12215,Jiangyan,1,0,>250k,32.51,120.16
12216,于都县,1,0,>100k,25.96,115.42
12217,Longnan,1,0,>100k,24.91,114.8
12218,Xinqiao,1,0,>100k,32.08,119.81
12221,Chŏngjin,1,0,>500k,41.77,129.76
12222,Jintan,1,0,>250k,31.75,119.58
12224,Hamhung,1,0,>500k,39.91,127.53
12225,Hamju,1,0,>100k,39.85,127.44
12228,Jongphyong,1,0,>100k,39.78,127.4
12231,Taixing,1,0,>250k,32.18,120.02
12232,Yingtan,1,0,>100k,28.25,117.05
12234,Liyang,1,0,>250k,31.43,119.47
12235,Babakan,1,0,>250k,-6.9,108.74
12238,Nancheng,1,0,>100k,27.57,116.64
12240,Coloane,1,0,>100k,22.15,113.54
12242,Guixi,1,0,>100k,28.29,117.19
12243,Ningdu,1,0,>100k,26.48,116.01
12244,Haian,1,0,>250k,32.53,120.45
12245,Huangqiao,1,0,>100k,32.23,120.21
12247,Haeju,1,0,>250k,38.03,125.7
12249,春江镇,1,0,>100k,31.94,119.99
12250,Changzhou,1,0,>500k,31.75,119.98
12251,Vladivostok,1,0,>500k,43.16,131.96
12253,Tegal,1,0,>500k,-6.93,109.06
12254,Ningguo,1,0,>100k,30.62,118.97
12256,Cilacap,1,0,>500k,-7.68,109.07
12257,Hongwon,1,0,>100k,40.03,127.99
12258,Huangshan,1,0,>100k,29.71,118.31
12262,Boluo,1,0,>100k,23.18,114.28
12266,Wangon,1,0,>250k,-7.55,109.16
12267,Rugao,1,0,>100k,32.4,120.56
12270,Koksan,1,0,>100k,38.78,126.67
12272,Jingjiang,1,0,>250k,32.01,120.25
12274,Hong Kong,1,0,>500k,22.34,114.12
12275,Jiangyin,1,0,>500k,31.9,120.24
12276,Heyuan,1,0,>250k,23.71,114.68
12279,Huizhou,1,0,>500k,23.09,114.41
12282,Binangun,1,0,>250k,-7.66,109.27
12283,Sinpyong,1,0,>100k,40.96,129.32
12285,Yixing,1,0,>250k,31.38,119.82
12287,Purwokerto,1,0,>500k,-7.39,109.29
12288,Munchon,1,0,>100k,39.26,127.37
12291,Sha Tin,1,0,>500k,22.44,114.19
12294,Ruijin,1,0,>100k,25.88,116.03
12296,Dingshu,1,0,>100k,31.26,119.84
12298,Suzhou,1,0,>500k,31.42,120.57
12300,Zhangjiagang,1,0,>500k,31.87,120.48
12303,Yantian,1,0,>100k,22.58,114.27
12304,Kimch'aek,1,0,>100k,40.69,129.2
12306,惠阳区,1,0,>500k,22.77,114.43
12308,Wonsan,1,0,>250k,39.16,127.44
12309,Pemalang,1,0,>250k,-6.89,109.37
12310,Omong-ri,1,0,>100k,40.42,128.91
12313,Shangrao,1,0,>250k,28.45,117.94
12315,Gombong,1,0,>100k,-7.61,109.51
12317,Longchuan,1,0,>100k,24.1,115.25
12319,Nantong,1,0,>500k,32.04,120.89
12320,惠东县,1,0,>250k,22.98,114.71
12324,Changxing,1,0,>100k,31.01,119.92
12325,Pemangkat,1,0,>100k,1.17,108.98
12326,Singkawang,1,0,>100k,0.91,108.99
12327,Panjunan,1,0,>100k,-6.89,109.47
12328,Anji,1,0,>100k,30.64,119.66
12329,锡北镇,1,0,>100k,31.7,120.52
12330,Kebumen,1,0,>250k,-7.67,109.66
12331,Changting,1,0,>100k,25.85,116.37
12332,Yushan,1,0,>100k,28.69,118.25
12334,Pekalongan,1,0,>500k,-6.91,109.62
12335,Banjarnegara,1,0,>100k,-7.4,109.67
12338,Guangfeng,1,0,>250k,28.43,118.17
12340,Zijin,1,0,>100k,23.63,115.18
12341,Rudong,1,0,>100k,32.31,121.17
12342,Chun'an,1,0,>100k,29.61,119.06
12343,Kaesong,1,0,>100k,37.97,126.56
12346,Changshu,1,0,>500k,31.66,120.77
12348,Huzhou,1,0,>250k,30.87,120.13
12350,Caohu,1,0,>100k,31.49,120.64
12351,Pontianak,1,0,>500k,-0.05,109.34
12354,Purworejo,1,0,>250k,-7.72,109.96
12356,Chuanjiang,1,0,>100k,31.97,121.07
12358,Sambas,1,0,>100k,1.35,109.3
12361,Bixi,1,0,>100k,31.73,120.91
12362,Lin'an,1,0,>100k,30.23,119.7
12363,Xingning,1,0,>250k,24.14,115.73
12365,Wonosobo,1,0,>250k,-7.36,109.94
12366,Deqing,1,0,>100k,30.55,119.96
12367,Jiangshan,1,0,>100k,28.73,118.62
12368,Quzhou,1,0,>250k,28.96,118.88
12372,Haimen,1,0,>100k,31.89,121.2
12373,Jiande,1,0,>100k,29.47,119.28
12375,Wates,1,0,>100k,-7.88,110.14
12378,Wuhua,1,0,>100k,23.92,115.76
12379,Temanggung,1,0,>250k,-7.3,110.13
12380,Nanxun,1,0,>100k,30.88,120.41
12384,Semarang,1,0,>500k,-6.93,110.16
12386,Hangzhou,1,0,>500k,30.22,120.32
12387,Meizhou,1,0,>250k,24.3,116.09
12389,Seoul,1,1,>500k,37.57,127
12390,海丰县,1,0,>250k,22.97,115.34
12391,Shaxi,1,0,>100k,31.57,121.06
12392,Tonglu,1,0,>100k,29.79,119.69
12394,Yogyakarta,1,0,>500k,-7.69,110.6
12395,Magelang,1,0,>500k,-7.55,110.26
12396,Fuyang,1,0,>250k,30.04,119.95
12397,Dongducheon-si,1,0,>100k,37.88,127.02
12398,Shanwei,1,0,>250k,22.78,115.37
12399,Lvsigang,1,0,>100k,32.06,121.6
12400,Shanghai,1,0,>500k,31.19,121.43
12401,Shengze,1,0,>250k,30.9,120.66
12404,Lanxi,1,0,>100k,29.23,119.45
12405,Lili,1,0,>100k,31.03,120.82
12409,Jiaxing,1,0,>500k,30.77,120.77
12410,揭西县,1,0,>100k,23.44,115.83
12411,Lufeng,1,0,>250k,22.94,115.64
12412,长安镇,1,0,>100k,30.45,120.45
12413,Chongming,1,0,>100k,31.62,121.42
12414,Yong'an,1,0,>100k,25.98,117.37
12415,Salatiga,1,0,>250k,-7.37,110.51
12417,Fengshun,1,0,>100k,23.76,116.17
12418,Ketapang,1,0,>250k,-1.83,109.97
12419,Qidong,1,0,>100k,31.82,121.67
12420,Sanming,1,0,>250k,26.24,117.61
12421,Jinhua,1,0,>500k,29.1,119.63
12422,Ngabang,1,0,>100k,0.38,109.95
12424,Jiashan,1,0,>250k,30.85,120.92
12425,Haining,1,0,>100k,30.53,120.69
12426,Pujiang,1,0,>100k,29.45,119.92
12427,Longyan,1,0,>250k,25.1,117.02
12430,Jieyang,1,0,>500k,23.43,116.46
12432,Zhuji,1,0,>250k,29.72,120.21
12434,Jieshi,1,0,>100k,22.82,115.82
12439,Pinghu,1,0,>100k,30.73,121.01
12443,Zhujing,1,0,>100k,30.9,121.19
12444,Pati,1,0,>500k,-6.78,110.85
12446,Nanping,1,0,>100k,26.64,118.17
12448,Haiyan,1,0,>100k,30.52,120.93
12450,Chuncheon-si,1,0,>100k,37.88,127.74
12451,Yiwu,1,0,>500k,29.3,120.11
12452,Wonokarto,1,0,>100k,-7.8,110.93
